year,animal_type,outcome,Total,Area,Sum
2004,Cats,In Stock,0.0,NSW,3504.0
2004,Cats,Transferred,0.0,NSW,0.0
2004,Cats,Euthanized,0.0,NSW,8255.0
2004,Cats,Other,0.0,NSW,45.0
2004,Cats,Reclaimed,0.0,NT,18.0
2004,Cats,Rehomed,0.0,NT,367.0
2004,Cats,In Stock,0.0,NT,42.0
2004,Cats,Transferred,0.0,NT,0.0
2004,Cats,Euthanized,0.0,NT,617.0
2004,Cats,Other,0.0,NT,20.0
2004,Cats,Reclaimed,0.0,QLD,219.0
2004,Cats,Rehomed,0.0,QLD,3577.0
2004,Cats,In Stock,0.0,QLD,92.0
2004,Cats,Transferred,0.0,QLD,0.0
2004,Cats,Euthanized,0.0,QLD,10469.0
2004,Cats,Other,0.0,QLD,154.0
2004,Cats,Reclaimed,0.0,SA,70.0
2004,Cats,Rehomed,0.0,SA,942.0
2004,Cats,In Stock,0.0,SA,44.0
2004,Cats,Transferred,0.0,SA,0.0
2004,Cats,Euthanized,0.0,SA,1748.0
2004,Cats,Other,0.0,SA,0.0
2004,Cats,Reclaimed,0.0,TAS,30.0
2004,Cats,Rehomed,0.0,TAS,820.0
2004,Cats,In Stock,0.0,TAS,114.0
2004,Cats,Transferred,0.0,TAS,193.0
2004,Cats,Euthanized,0.0,TAS,657.0
2004,Cats,Other,0.0,TAS,15.0
2004,Cats,Reclaimed,0.0,VIC,647.0
2004,Cats,Rehomed,0.0,VIC,5599.0
2004,Cats,In Stock,0.0,VIC,193.0
2004,Cats,Transferred,0.0,VIC,804.0
2004,Cats,Euthanized,0.0,VIC,9133.0
2004,Cats,Other,0.0,VIC,35.0
2004,Cats,Reclaimed,0.0,WA,0.0
2004,Cats,Rehomed,0.0,WA,364.0
2004,Cats,In Stock,0.0,WA,45.0
2004,Cats,Transferred,0.0,WA,0.0
2004,Cats,Euthanized,0.0,WA,52.0
2004,Cats,Other,0.0,WA,0.0
2004,Horses,Reclaimed,10.0,ACT,1.0
2004,Horses,Rehomed,22.0,ACT,1.0
2004,Horses,In Stock,11.0,ACT,2.0
2004,Horses,Transferred,1.0,ACT,0.0
2004,Horses,Euthanized,4.0,ACT,0.0
2004,Horses,Other,5.0,ACT,0.0
2004,Horses,Reclaimed,0.0,NSW,3.0
2004,Horses,Rehomed,0.0,NSW,4.0
2004,Horses,In Stock,0.0,NSW,4.0
2004,Horses,Transferred,0.0,NSW,0.0
2004,Horses,Euthanized,0.0,NSW,0.0
2004,Horses,Other,0.0,NSW,3.0
2004,Horses,Reclaimed,0.0,NT,0.0
2004,Horses,Rehomed,0.0,NT,0.0
2004,Horses,In Stock,0.0,NT,0.0
2004,Horses,Transferred,0.0,NT,0.0
2004,Horses,Euthanized,0.0,NT,0.0
2004,Horses,Other,0.0,NT,0.0
2004,Horses,Reclaimed,0.0,QLD,0.0
2004,Horses,Rehomed,0.0,QLD,5.0
2004,Horses,In Stock,0.0,QLD,0.0
2004,Horses,Transferred,0.0,QLD,0.0
2004,Horses,Euthanized,0.0,QLD,1.0
2004,Horses,Other,0.0,QLD,2.0
2004,Horses,Reclaimed,0.0,SA,0.0
2004,Horses,Rehomed,0.0,SA,1.0
2004,Horses,In Stock,0.0,SA,2.0
2004,Horses,Transferred,0.0,SA,0.0
2004,Horses,Euthanized,0.0,SA,1.0
2004,Horses,Other,0.0,SA,0.0
2004,Horses,Reclaimed,0.0,TAS,2.0
2004,Horses,Rehomed,0.0,TAS,1.0
2004,Horses,In Stock,0.0,TAS,0.0
2004,Horses,Transferred,0.0,TAS,0.0
2004,Horses,Euthanized,0.0,TAS,0.0
2004,Horses,Other,0.0,TAS,0.0
2004,Horses,Reclaimed,0.0,VIC,4.0
2004,Horses,Rehomed,0.0,VIC,0.0
